"Player","Team","SC","MC","LC","Alley","Cutting","Driving","Dunk","Fadeaway","Hook","Jump","Layup","Pullup","Running","Stepback","Tip","Turnaround","FTp","REBp","ASTp","STLp","BLKp","TOp","HomeAway","ASD"
"Anthony Davis","Pelicans",0.203450520833333,0.425828970331588,0.337899543378995,0.854166666666667,0.98,0.613559322033898,0.938775510204082,0.411764705882353,0.521276595744681,0.42895263509006,0.711764705882353,0.523364485981308,0.82258064516129,0.536082474226804,0.571428571428571,0.431372549019608,0.803091944670464,0.292310116608888,0.0497951465490072,0.0382918373778758,0.0608257169870785,0.0531043176804286,0,3.829
"Anthony Morrow","Pelicans",0.145658263305322,0.373333333333333,0.425287356321839,0,0,0.875,0,0.666666666666667,0,0.44973544973545,0.583333333333333,0.583333333333333,0.714285714285714,0,0,0,0.846153846153846,0.0947521865889213,0.0291545189504373,0.0276967930029155,0.00728862973760933,0.0393586005830904,0,7.241
"Anthony Morrow","Thunder",0.12621359223301,0.469387755102041,0.408839779005525,0,0,0.80952380952381,0,0.5,0,0.422712933753943,0.68,0.666666666666667,0.75,0,1,0,0.854545454545454,0.0962278675904542,0.031562740569669,0.0238645111624326,0.00384911470361817,0.0215550423402617,0,7.241
"Anthony Tolliver","Hornets",0.0633802816901408,0.4,0.418439716312057,1,0,1,1,0,0,0.415094339622642,0.5,0.8,0,0,1,0,0.833333333333333,0.137741046831956,0.034435261707989,0.012396694214876,0.0068870523415978,0.0179063360881543,0,7.237
"Anthony Tolliver","Kings",0.093167701863354,0.470588235294118,0.4,1,0,0.6,0,0,0.5,0.415254237288136,0.722222222222222,0,0.333333333333333,0,1,0.666666666666667,0.620689655172414,0.161538461538462,0.0507692307692308,0.0184615384615385,0.02,0.0353846153846154,0,7.237
"Anthony Tolliver","Pistons",0.080365296803653,0.21875,0.385365853658537,0,1,0.65,1,0,1,0.389112903225806,0.714285714285714,0.5,0.6,0,1,0.2,0.72972972972973,0.147487083137623,0.0441521841240019,0.0206669798027243,0.0117426021606388,0.0286519492719587,0,7.237
"Archie Goodwin","Suns",0.189674523007856,0.407407407407407,0.204819277108434,0.833333333333333,1,0.727272727272727,1,1,0,0.304054054054054,0.566265060240964,0.444444444444444,0.782608695652174,0.6,0.5,1,0.627329192546584,0.14058106841612,0.077788191190253,0.0365510777881912,0.014058106841612,0.0909090909090909,0,2.799
"Aron Baynes","Celtics",0.115135834411384,0.523076923076923,0.260869565217391,0.7,0.8,0.483870967741935,1,0,0.451612903225806,0.480769230769231,0.7,0,0.666666666666667,0,1,0.222222222222222,0.733333333333333,0.290067720090293,0.0496613995485327,0.0124153498871332,0.0259593679458239,0.0553047404063205,0,1.459
"Aron Baynes","Pistons",0.110586011342155,0.4375,0,0.666666666666667,1,0.555555555555556,0.923076923076923,0,0.41304347826087,0.494505494505495,0.637931034482759,1,0.666666666666667,0,1,0.583333333333333,0.7734375,0.276845637583893,0.0343959731543624,0.0167785234899329,0.0419463087248322,0.0511744966442953,0,1.459
"Aron Baynes","Spurs",0.170323928944619,0.41025641025641,1,0.666666666666667,0,0.666666666666667,1,0,0.517241379310345,0.421686746987952,0.769230769230769,1,0.333333333333333,0,0.4375,0.8,0.873563218390805,0.279141104294479,0.0460122699386503,0.0143149284253579,0.0143149284253579,0.0582822085889571,0,1.459
"Arron Afflalo","Kings",0.171779141104294,0.486842105263158,0.342105263157895,0,0,0.769230769230769,1,0.666666666666667,0,0.404109589041096,0.666666666666667,0.5,0.909090909090909,0.5,0,0.846153846153846,0.86046511627907,0.080325960419092,0.0535506402793946,0.0162980209545984,0.00349243306169965,0.0244470314318976,0,7.147
"Arron Afflalo","Knicks",0.168278529980658,0.453900709219858,0.38,0,0,0.75,1,0.6875,0,0.409836065573771,0.692307692307692,0.6,0.777777777777778,0.619047619047619,0,0.454545454545455,0.821428571428571,0.102145922746781,0.0618025751072961,0.0111587982832618,0.00515021459227468,0.0420600858369099,0,7.147
"Arron Afflalo","Magic",0.141235813366961,0.495412844036697,0.395209580838323,0,0,0.758620689655172,0,0.5625,0,0.427835051546392,0.813953488372093,0.736842105263158,0.866666666666667,0.466666666666667,0,0.473684210526316,0.825806451612903,0.0980012894906512,0.0818826563507415,0.0109606705351386,0.00322372662798195,0.0554480980012895,0,7.147
"Arron Afflalo","Nuggets",0.181975736568458,0.488,0.368098159509202,1,0,0.789473684210526,0,0.6,0,0.421875,0.818181818181818,0.4,0.461538461538462,0.583333333333333,0,0.846153846153846,0.851851851851852,0.093363329583802,0.0573678290213723,0.0168728908886389,0.00449943757030371,0.047244094488189,0,7.147
"Austin Rivers","Clippers",0.177083333333333,0.428571428571429,0.361359570661896,0.5,1,0.68956043956044,0.6,0.555555555555556,1,0.356070941336971,0.6,0.465116279069767,0.662790697674419,0.457627118644068,0,0.714285714285714,0.664556962025316,0.0859162588363241,0.0935290918977705,0.0315388798259924,0.0065252854812398,0.0494834148994018,0,5.378
"Austin Rivers","Pelicans",0.174632352941176,0.32,0.232558139534884,0,0,0.604166666666667,1,0,0,0.327586206896552,0.511111111111111,0.727272727272727,0.5625,0.5,1,0,0.6,0.0992700729927007,0.103649635036496,0.035036496350365,0.00291970802919708,0.0642335766423358,0,5.378
"Avery Bradley","Celtics",0.18615649183147,0.44923504867872,0.39171974522293,0.6,0.875,0.73469387755102,0.857142857142857,0.333333333333333,0.6,0.394598649662416,0.730538922155689,0.645502645502645,0.778947368421053,0.388888888888889,0.75,0.666666666666667,0.782442748091603,0.11360270784853,0.0609265919187645,0.0423101332769198,0.00613496932515337,0.0475988999365348,0,7.951
"Bam Adebayo","Heat",0.154711673699015,0.4,0.25,0.88,1,0.388888888888889,1,0,0.2,0.4,0.75609756097561,0,0.8,1,1,0.285714285714286,0.673913043478261,0.279038718291055,0.0774365821094793,0.0226969292389853,0.0307076101468625,0.0520694259012016,0,0.909
"Ben McLemore","Grizzlies",0.101234567901235,0.5,0.341772151898734,0.75,0,0.461538461538462,0,0,0,0.330188679245283,0.65,0.578947368421053,0.631578947368421,0.444444444444444,0,0,0.846153846153846,0.1328125,0.05,0.034375,0.0109375,0.0640625,0,6.001
"Ben McLemore","Kings",0.169346195069668,0.37037037037037,0.338862559241706,0.916666666666667,1,0.696969696969697,0.888888888888889,0.583333333333333,0,0.360114777618364,0.630252100840336,0.485294117647059,0.671875,0.421052631578947,0,0.666666666666667,0.769230769230769,0.10047446274072,0.0454926039631594,0.02930505163271,0.00809377616522467,0.0505163271001954,0,6.001
"Ben Simmons","76ers",0.198099415204678,0.405940594059406,0,0.909090909090909,1,0.60377358490566,0.967741935483871,0.428571428571429,0.5,0.285714285714286,0.676470588235294,0.5,0.755555555555556,0.333333333333333,0.75,0.384615384615385,0.567567567567568,0.221066319895969,0.228868660598179,0.0435630689206762,0.023407022106632,0.104031209362809,0,1.601
"Beno Udrih","Grizzlies",0.134777376654633,0.465753424657534,0.315789473684211,0,0,0.756756756756757,0,0,0,0.374581939799331,0.711538461538462,0.691358024691358,0.636363636363636,1,0,0.5,0.848484848484849,0.0898082744702321,0.150353178607467,0.0302724520686176,0.00302724520686176,0.0554994954591322,0,5.665
"Bismack Biyombo","Hornets",0.1,0.222222222222222,0,1,0,0.666666666666667,1,0,0.666666666666667,0.375,0.714285714285714,0,0,0,0.611111111111111,0,0.622222222222222,0.310137457044674,0.0128865979381443,0.0103092783505155,0.0833333333333333,0.0463917525773196,0,0.493
"Bismack Biyombo","Magic",0.149068322981366,0.333333333333333,0,0.636363636363636,1,0.583333333333333,0.933333333333333,0.6,0.48780487804878,0.507042253521127,0.661538461538462,0,0.866666666666667,0,0,0.458333333333333,0.607954545454545,0.302825552825553,0.0423832923832924,0.0122850122850123,0.0515970515970516,0.0577395577395577,0,0.493
"Bismack Biyombo","Raptors",0.0968379446640316,0.444444444444444,0,0.8,1,0.8,0.9375,0,0.571428571428571,0.411764705882353,0.808510638297872,0,1,0,0,0.2,0.661870503597122,0.36455463728191,0.0174471992653811,0.0110192837465565,0.0679522497704316,0.039485766758494,0,0.493
"Blake Griffin","Clippers",0.192695722356739,0.384378211716341,0.325,0.744186046511628,0.888888888888889,0.767634854771784,0.906542056074766,0.325581395348837,0.449152542372881,0.380434782608696,0.715617715617716,0.532258064516129,0.833333333333333,0.4375,0.545454545454545,0.52247191011236,0.731784582893347,0.234901886073538,0.132215660125738,0.0251476471708897,0.0127643360640122,0.0655362926271671,0,4.28
"Bobby Portis","Bulls",0.160839160839161,0.398104265402844,0.329411764705882,1,1,0.549450549450549,0.928571428571429,1,0.444444444444444,0.36231884057971,0.788135593220339,0.482758620689655,0.783783783783784,0.5,0,0.684210526315789,0.737588652482269,0.297565822155986,0.0571286636860407,0.0268256333830104,0.0153999006458023,0.0531544957774466,0,4.211
"Bogdan Bogdanovic","Kings",0.153119092627599,0.462264150943396,0.341935483870968,0.5,1,0.625,1,0.545454545454545,1,0.359550561797753,0.466666666666667,0.478260869565217,0.80952380952381,0.2,0,1,0.758620689655172,0.0997204100652377,0.111835973904939,0.0307548928238583,0.00559179869524697,0.0540540540540541,0,7.534
"Bojan Bogdanovic","Nets",0.206060606060606,0.490445859872611,0.339024390243902,0.666666666666667,1,0.838461538461538,1,0.466666666666667,1,0.361464968152866,0.774193548387097,0.58695652173913,0.777777777777778,0.545454545454545,1,0.352941176470588,0.84375,0.115061162079511,0.0485474006116208,0.0160550458715596,0.00382262996941896,0.0527522935779817,0,5.988
"Bojan Bogdanovic","Pacers",0.178717598908595,0.463768115942029,0.389423076923077,0,1,0.632183908045977,0,0.75,0.333333333333333,0.38135593220339,0.68,0.53125,0.869565217391304,0.571428571428571,0,0.454545454545455,0.89622641509434,0.10832137733142,0.0480631276901004,0.0236728837876614,0.00286944045911047,0.0459110473457676,0,5.988
"Boris Diaw","Jazz",0.188144329896907,0.275,0.386363636363636,0,0,0.8,1,0.25,0.666666666666667,0.349397590361446,0.78125,0.5,0.909090909090909,0.333333333333333,0,0.846153846153846,0.842105263157895,0.114958448753463,0.123268698060942,0.0166204986149584,0.00969529085872576,0.0664819944598338,0,3.7
"Boris Diaw","Spurs",0.168903285515965,0.422535211267606,0.375,0.666666666666667,0,0.753846153846154,1,0.566666666666667,0.563218390804598,0.381263616557734,0.676328502415459,0.545454545454545,0.625,0.5,0.3,0.625,0.748299319727891,0.165299684542587,0.119558359621451,0.022397476340694,0.0132492113564669,0.0665615141955836,0,3.7
"Bradley Beal","Wizards",0.188978424746556,0.434959349593496,0.384051329055912,0.941176470588235,1,0.713603818615752,0.935483870967742,0.431818181818182,0,0.383923552557617,0.627358490566038,0.507936507936508,0.659259259259259,0.493333333333333,0.428571428571429,0.636363636363636,0.785615491009682,0.111386499489722,0.0938912377897653,0.0301793264324246,0.00918501239247704,0.0628371482723429,0,7.848
"Brandan Wright","Grizzlies",0.212253829321663,0.352941176470588,0,0.863636363636364,0.9,0.777777777777778,0.9,0,0.222222222222222,0.392857142857143,0.814814814814815,0,0.866666666666667,0,0,0.4,0.612244897959184,0.205128205128205,0.0366300366300366,0.0311355311355311,0.0604395604395604,0.0311355311355311,0,0.943
"Brandan Wright","Mavericks",0.259259259259259,0.625,0,0.939393939393939,0,1,1,0,0.75,0.5625,0.857142857142857,0,1,0,0.428571428571429,1,0.7,0.216783216783217,0.034965034965035,0.034965034965035,0.0506993006993007,0.0384615384615385,0,0.943
"Brandon Bass","Celtics",0.171143035602748,0.463576158940397,0.3125,1,0,0.766666666666667,0.965116279069767,0,0.636363636363636,0.442857142857143,0.73728813559322,0.5,0.333333333333333,0.333333333333333,0.55,0.75,0.824,0.196494464944649,0.0502767527675277,0.0244464944649446,0.0244464944649446,0.0488929889298893,0,2.633
"Brandon Bass","Lakers",0.164810690423163,0.448275862068966,0,1,1,1,1,1,0.5,0.477272727272727,0.65625,0.5,0.875,0,0,0,0.879310344827586,0.218390804597701,0.0459770114942529,0.0361247947454844,0.0377668308702791,0.0311986863711002,0,2.633
"Brandon Ingram","Lakers",0.163877266387727,0.428571428571429,0.316546762589928,0.909090909090909,1,0.751824817518248,1,0.411764705882353,0,0.327402135231317,0.536231884057971,0.535714285714286,0.790697674418605,0.214285714285714,1,0.272727272727273,0.64591439688716,0.143446379468378,0.0967002749770852,0.0206232813932172,0.0164986251145738,0.0618698441796517,0,4.179
"Brandon Jennings","Knicks",0.0912052117263844,0.423076923076923,0.297709923664122,0,0,0.596153846153846,0,1,0,0.251336898395722,0.181818181818182,0.517241379310345,0.523809523809524,0.6,0,1,0.773809523809524,0.110799438990182,0.193548387096774,0.0406732117812062,0.00561009817671809,0.0715287517531557,0,6.668
"Brandon Jennings","Pistons",0.162114537444934,0.380368098159509,0.352941176470588,0,0,0.688172043010753,1,0.6,0,0.316666666666667,0.53921568627451,0.514285714285714,0.676470588235294,0.642857142857143,0.333333333333333,0,0.776824034334764,0.0943796394485684,0.1983032873807,0.0397667020148462,0.00424178154825027,0.0885471898197243,0,6.668
"Brandon Knight","Bucks",0.184065934065934,0.355371900826446,0.335483870967742,1,0,0.8125,0.909090909090909,0.666666666666667,0,0.345963756177924,0.586206896551724,0.549019607843137,0.621621621621622,0.4,0.333333333333333,1,0.83203125,0.123002421307506,0.149636803874092,0.0382566585956416,0.0062953995157385,0.0915254237288136,0,6.757
"Brandon Knight","Suns",0.183794466403162,0.395238095238095,0.364754098360656,0,0,0.745762711864407,1,1,0,0.359801488833747,0.533333333333333,0.525773195876289,0.742857142857143,0.416666666666667,0,0.333333333333333,0.875739644970414,0.102053515868077,0.122588674548849,0.0217797137523335,0.00808960796515246,0.0933416303671437,0,6.757
"Brandon Rush","Timberwolves",0.0928571428571429,0.388888888888889,0.363636363636364,0,1,0.5,1,0,0,0.344827586206897,0.6,0.555555555555556,0.8,0,0,0,1,0.0902255639097744,0.0469924812030075,0.018796992481203,0.018796992481203,0.0244360902255639,0,5.549
"Brandon Rush","Warriors",0.0891089108910891,0.181818181818182,0.345679012345679,0,1,0.666666666666667,0.75,0,0,0.344262295081967,0.533333333333333,0.2,0.666666666666667,0.333333333333333,0,0,0.65,0.17815344603381,0.0481144343302991,0.0182054616384915,0.0260078023407022,0.0260078023407022,0,5.549
"Brian Roberts","Hornets",0.111876075731497,0.443548387096774,0.294964028776978,0,0,0.578947368421053,0,0.666666666666667,0,0.30952380952381,0.666666666666667,0.491525423728814,0.652173913043478,1,0,0,0.892857142857143,0.097985347985348,0.115384615384615,0.0302197802197802,0.00183150183150183,0.0448717948717949,0,7.187
"Brian Roberts","Pelicans",0.126728110599078,0.464566929133858,0.306666666666667,0,0,0.529411764705882,0,0,0,0.404545454545455,0.642857142857143,0.608695652173913,0.647058823529412,1,0,0,0.9375,0.0819277108433735,0.143373493975904,0.027710843373494,0.00120481927710843,0.0554216867469879,0,7.187
"Brook Lopez","Lakers",0.186115214180207,0.490196078431373,0.312056737588652,0.5,1,0.673913043478261,1,0.3,0.625,0.380208333333333,0.617647058823529,0.4,1,0.4,0.5,0.425925925925926,0.708860759493671,0.152099886492622,0.0669693530079455,0.0136208853575482,0.0590238365493757,0.0556186152099886,0,3.986
"Brook Lopez","Nets",0.204620462046205,0.4525,0.319277108433735,0.85,1,0.732758620689655,1,0.533333333333333,0.545454545454545,0.4321608040201,0.743396226415094,0.636363636363636,0.857142857142857,0.318181818181818,0.217391304347826,0.62,0.810763888888889,0.215582239597878,0.0516615470538956,0.0187098575816811,0.0614353532532812,0.0656241273387322,0,3.986
"Bryn Forbes","Spurs",0.0901803607214429,0.408163265306122,0.366666666666667,1,0,0.545454545454545,0,0.5,0,0.329842931937173,0.363636363636364,0.47887323943662,0.5,0.4,0,0.333333333333333,0.725806451612903,0.0714285714285714,0.0634920634920635,0.0148809523809524,0.00198412698412698,0.0228174603174603,0,7.639
"Buddy Hield","Kings",0.155367231638418,0.464646464646465,0.433139534883721,0,1,0.69047619047619,1,0.526315789473684,0.5,0.407407407407407,0.744186046511628,0.447916666666667,0.746268656716418,0.583333333333333,0,0.4,0.875,0.15689381933439,0.0800316957210777,0.045958795562599,0.0103011093502377,0.0673534072900158,0,7.834
"C.J. Watson","Magic",0.0900473933649289,0.419354838709677,0.289473684210526,1,0,0.6,0,1,0,0.286821705426357,0.777777777777778,0.555555555555556,0.761904761904762,0.333333333333333,0,0,0.867924528301887,0.0932584269662921,0.133707865168539,0.0359550561797753,0.00337078651685393,0.0471910112359551,0,5.795
"C.J. Watson","Pacers",0.114713216957606,0.343137254901961,0.363095238095238,0,0,0.619047619047619,0,0,0,0.387959866220736,0.651162790697674,0.5,0.461538461538462,0,0,1,0.8125,0.0981240981240981,0.11038961038961,0.0483405483405483,0.00577200577200577,0.0692640692640693,0,5.795
"Caris LeVert","Nets",0.159340659340659,0.414634146341463,0.32843137254902,1,1,0.636363636363636,1,0.333333333333333,0.5,0.330472103004292,0.571428571428571,0.338461538461538,0.808510638297872,0.571428571428571,0,1,0.71900826446281,0.153503184713376,0.135668789808917,0.0445859872611465,0.00955414012738853,0.0668789808917197,0,4.954
"Carl Landry","Kings",0.185585585585586,0.432098765432099,0,0,0,0.666666666666667,0.947368421052632,0.5,1,0.475247524752475,0.870967741935484,1,0,0.666666666666667,0.5,0.6,0.8,0.207417582417582,0.0247252747252747,0.0123626373626374,0.0123626373626374,0.0384615384615385,0,2.733
"Carlos Boozer","Bulls",0.207003089598352,0.351219512195122,1,0,0,0.75,1,0.611111111111111,0.75,0.407258064516129,0.770992366412214,1,1,1,0.444444444444444,0.263157894736842,0.759615384615385,0.286225402504472,0.0491949910554562,0.0223613595706619,0.0116279069767442,0.0796064400715563,0,3.201
"Carlos Boozer","Lakers",0.203576341127923,0.432258064516129,0,0,0,0.833333333333333,1,0.642857142857143,0.75,0.402173913043478,0.862068965517241,0.4,0.8,0.5,0.6,0.583333333333333,0.666666666666667,0.298653610771114,0.0501835985312118,0.0281517747858017,0.00489596083231334,0.0501835985312118,0,3.201
"Carmelo Anthony","Knicks",0.140400250156348,0.446962828649139,0.369181380417335,0.764705882352941,1,0.760869565217391,0.9375,0.477611940298507,1,0.388666666666667,0.62882096069869,0.632124352331606,0.678571428571429,0.552238805970149,0.538461538461538,0.478260869565217,0.831750339213026,0.1815195971097,0.0908692796146267,0.0251806437486315,0.0153273483687322,0.0639369389095686,0,7.566
